DeviceTag:,Xsens DOT 2,,,,,,,,,,,,,,,,,
FirmwareVersion:,1.3.0,,,,,,,,,,,,,,,,,
AppVersion:,2020.1.1,,,,,,,,,,,,,,,,,
Measurement Mode:,Sensor fusion Mode - Extended (Quaternion),,,,,,,,,,,,,,,,,
StartTime:,2020-06-15 13:38:29.109 +0200,,,,,,,,,,,,,,,,,
© Xsens Technologies B. V. 2005-2020,,,,,,,,,,,,,,,,,,,
PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
81, 216217318, 0.77156436, -0.25816318, -0.46822467, -0.34468246, 0.0321016, -0.00627982, 0.114889145, 0
82, 216233985, 0.7716133, -0.25809336, -0.46823576, -0.34461018, 0.0132681765, 0.002925561, 0.12843704, 0
83, 216250652, 0.771744, -0.25791487, -0.46831816, -0.3443389, -0.009186829, 0.020401591, 0.10133743, 0
84, 216267319, 0.7717155, -0.25795314, -0.46828845, -0.34441447, -0.032461904, 0.001500666, 0.0987072, 0
85, 216283986, 0.7718142, -0.25779027, -0.46837986, -0.3441911, -0.009839934, -0.004426674, 0.105101585, 0
86, 216300653, 0.7717505, -0.25783092, -0.46836686, -0.34432095, 1.1622674E-5, -0.006623136, 0.11150265, 0
87, 216317320, 0.7717151, -0.25784993, -0.46836844, -0.34438387, 0.017090024, 0.015145238, 0.124238014, 0
88, 216333987, 0.77176654, -0.25780475, -0.4683966, -0.34426412, 0.036617458, 0.0046678446, 0.13489532, 0
89, 216350654, 0.7717941, -0.2577877, -0.46839014, -0.34422395, 7.1524146E-6, 0.014956369, 0.095973015, 0
90, 216367321, 0.77180684, -0.25772923, -0.46845457, -0.34415135, -0.025518026, 0.008332786, 0.094371796, 0
91, 216383988, 0.77181506, -0.2576841, -0.46850094, -0.34410366, -0.0118893245, -0.004982774, 0.12739563, 0
92, 216400655, 0.77169025, -0.25783646, -0.46843123, -0.34436435, -0.0038086607, -0.004476741, 0.101327896, 0
