DeviceTag:,Xsens DOT,,,,,,,,,,,,,,,,,
FirmwareVersion:,1.0.0,,,,,,,,,,,,,,,,,
AppVersion:,2020.1.1,,,,,,,,,,,,,,,,,
Measurement Mode:,Sensor fusion Mode - Extended (Quaternion),,,,,,,,,,,,,,,,,
StartTime:,2020-06-15 13:38:29.109 +0200,,,,,,,,,,,,,,,,,
© Xsens Technologies B. V. 2005-2020,,,,,,,,,,,,,,,,,,,
PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
174, 217777198, 0.83748454, 0.3614481, 0.36798117, 0.18045719, 0.058175728, -0.003700257, -0.0042028427, 0
175, 217793865, 0.83742493, 0.36143088, 0.3681198, 0.18048623, 0.06677561, 0.018913219, -0.006922722, 0
176, 217810532, 0.8374172, 0.3614298, 0.36816192, 0.18043765, 0.042053517, -0.015246489, 0.01873684, 0
177, 217827199, 0.8374056, 0.36137092, 0.36820832, 0.18051496, 0.017067896, -0.02791118, 0.015246391, 0
178, 217843866, 0.83746666, 0.36140576, 0.36812449, 0.18033312, -8.345974E-4, -0.018575268, 0.0057115555, 0
179, 217860533, 0.8375127, 0.36142156, 0.36805835, 0.18022282, 7.0138363E-4, 0.009017854, 0.019083023, 0
180, 217877200, 0.83754927, 0.36147022, 0.36797583, 0.18012345, 0.004986127, 0.020232392, 0.011045456, 0
181, 217893867, 0.8375331, 0.3615345, 0.3679699, 0.18008114, 0.026473098, 0.0057588113, 0.014767647, 0
182, 217910534, 0.83752763, 0.36165014, 0.36795226, 0.17991021, 0.0282203, -0.0011014718, -0.00855732, 0
183, 217927201, 0.8374561, 0.36154836, 0.36812493, 0.18009444, 0.034639142, -0.005004455, -0.015566826, 0
184, 217943868, 0.8374573, 0.36153352, 0.36816424, 0.18003811, 0.043161917, -0.026535906, -0.027281761, 0
185, 217960535, 0.837464, 0.36150515, 0.36821043, 0.17996997, 0.055888742, -0.046391007, -0.017133713, 0
186, 217977202, 0.83743894, 0.3614027, 0.36833122, 0.18004526, 0.054832198, -0.014980509, 0.023245811, 0
187, 217993869, 0.8374272, 0.36122274, 0.36846212, 0.18019384, 0.031449836, 0.0552077, 0.046915054, 0
188, 218010536, 0.8374724, 0.36116618, 0.36845782, 0.18010533, -0.017477596, 0.07157645, 0.035452843, 0
189, 218027203, 0.83747363, 0.36109316, 0.36852276, 0.18011346, -0.027066972, 0.07723714, 0.007119179, 0
190, 218043870, 0.83743757, 0.3611441, 0.36859033, 0.18004014, -0.03388635, 0.0076385555, -0.0076913834, 0
191, 218060537, 0.83742553, 0.36129665, 0.36859414, 0.17978236, -0.024377218, -0.021109905, 0.0061187744, 0
192, 218077204, 0.83737224, 0.36131087, 0.36868763, 0.17981036, -0.00637526, -0.0054691387, 3.4332275E-4, 0
193, 218093871, 0.8373639, 0.36123148, 0.3687467, 0.17988755, 0.025934879, 0.021809053, 0.010721207, 0
194, 218110538, 0.8373548, 0.36119533, 0.36879906, 0.17989515, 0.020438248, 0.016862934, 0.009034157, 0
195, 218127205, 0.83731645, 0.36121893, 0.3688783, 0.17986347, 0.023132697, 0.012332328, 0.012104034, 0
196, 218143872, 0.8372694, 0.3612302, 0.3689601, 0.17989193, 0.044052616, -0.03017045, 0.016786575, 0
197, 218160539, 0.8372071, 0.36109024, 0.36909145, 0.1801932, 0.008562781, -0.021480042, 0.023479462, 0
198, 218177206, 0.8372413, 0.36104932, 0.36903018, 0.18024239, 0.012725486, -0.0026209129, 0.027310371, 0
199, 218193873, 0.8372972, 0.36108965, 0.36891124, 0.18014516, 0.03620597, -0.00674048, 5.903244E-4, 0
200, 218210540, 0.83734703, 0.3611569, 0.36884043, 0.17992336, 0.054407746, -0.008412804, -0.04140091, 0
201, 218227207, 0.83731544, 0.3611116, 0.36894438, 0.1799483, 0.060278762, -0.0072791465, -7.6675415E-4, 0
202, 218243874, 0.83731425, 0.36108613, 0.36899656, 0.17989781, 0.031643398, -0.020023184, 0.0084171295, 0
203, 218260541, 0.83736765, 0.36104405, 0.36896637, 0.17979585, 0.01168347, -0.0076631415, 0.03693199, 0
204, 218277208, 0.8374259, 0.3609961, 0.36889517, 0.17976722, 0.024547534, -0.015847962, 0.032683372, 0
205, 218293875, 0.83747286, 0.36099136, 0.36881047, 0.17973165, 0.006840614, 0.021007089, 0.0037574768, 0
206, 218310542, 0.83747625, 0.3609758, 0.36879212, 0.17978485, 0.0091937585, 0.046514165, -0.006152153, 0
207, 218327209, 0.83746433, 0.3609725, 0.36880964, 0.17981113, 0.002596103, 0.019864714, 9.698868E-4, 0
208, 218343876, 0.8374627, 0.36094955, 0.36882597, 0.17983073, -0.009172524, 0.010869659, -0.004011154, 0
209, 218360543, 0.83745205, 0.3609159, 0.36886784, 0.1798616, -0.0069575114, 0.019109687, 2.2888184E-4, 0
